Provinsi,KabKota,Jenis_Ikan,Volume_Produksi,Nilai_Produksi,Konsumsi
DAERAH ISTIMEWA YOGYAKARTA,GUNUNG KIDUL,KAKAP,579.081,163240000,0.002
DAERAH ISTIMEWA YOGYAKARTA,GUNUNG KIDUL,LELE,120.992,142811100900,0.047
DAERAH ISTIMEWA YOGYAKARTA,GUNUNG KIDUL,MAS,374.864,12640580000,0.002
DAERAH ISTIMEWA YOGYAKARTA,GUNUNG KIDUL,MUJAIR,166.319,664620000,0.007
DAERAH ISTIMEWA YOGYAKARTA,GUNUNG KIDUL,NILA,1251.563,40116610000,0.015
DAERAH ISTIMEWA YOGYAKARTA,GUNUNG KIDUL,PATIN,383,7660000,0.003
DAERAH ISTIMEWA YOGYAKARTA,GUNUNG KIDUL,TENGGIRI,1770,87155000,0.001
DAERAH ISTIMEWA YOGYAKARTA,GUNUNG KIDUL,TERI,1.482,29640000,0.018
DAERAH ISTIMEWA YOGYAKARTA,GUNUNG KIDUL,TONGKOL,197.552,3493585000,0.025
DAERAH ISTIMEWA YOGYAKARTA,GUNUNG KIDUL,TUNA,488.339,12208475000,0.006
DAERAH ISTIMEWA YOGYAKARTA,GUNUNG KIDUL,UDANG,796.532,103300000,0.001
DAERAH ISTIMEWA YOGYAKARTA,KOTA YOGYAKARTA,LELE,495.793,565352000,0.064
DAERAH ISTIMEWA YOGYAKARTA,KOTA YOGYAKARTA,MAS,171,4275000,0.002
DAERAH ISTIMEWA YOGYAKARTA,KOTA YOGYAKARTA,NILA,1090.847,197200000,0.043
DAERAH ISTIMEWA YOGYAKARTA,KOTA YOGYAKARTA,PATIN,1.659,29862000,0.002
DAERAH ISTIMEWA YOGYAKARTA,KULON PROGO,BAWAL,104,3120000,0.002
DAERAH ISTIMEWA YOGYAKARTA,KULON PROGO,CAKALANG,826,17430000,0.009
DAERAH ISTIMEWA YOGYAKARTA,KULON PROGO,GABUS,94.066,4232970000,0.003
DAERAH ISTIMEWA YOGYAKARTA,KULON PROGO,KEMBUNG,217,5425000,0.003
DAERAH ISTIMEWA YOGYAKARTA,KULON PROGO,LELE,923.181,208156637000,0.041
DAERAH ISTIMEWA YOGYAKARTA,KULON PROGO,MAS,883.473,954980162,0.003
DAERAH ISTIMEWA YOGYAKARTA,KULON PROGO,NILA,1144.805,35527439000,0.021
DAERAH ISTIMEWA YOGYAKARTA,KULON PROGO,PATIN,51.668,816060000,0.002
DAERAH ISTIMEWA YOGYAKARTA,KULON PROGO,UDANG,2104.935,188366010000,0.008
DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,GABUS,196.475,99240960,0.003
DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,LELE,1712.964,259588260000,0.089
DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,MAS,1121.55,2327280570,0.001
DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,NILA,379.194,714034350000,0.045
DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,PATIN,15.85,269450000,0.006
DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,UDANG,1030,82400000,0.008
GORONTALO,BOALEMO,BANDENG,89.323,1339845000,0.01
GORONTALO,BOALEMO,BARONANG,65.447,1813172000,0.021
GORONTALO,BOALEMO,CAKALANG,512.468,34399933000,0.161
GORONTALO,BOALEMO,EKOR KUNING,151.307,3850139000,0.033
GORONTALO,BOALEMO,KAKAP,437.787,16797980000,0.008
GORONTALO,BOALEMO,KEMBUNG,189.901,2278812000,0.018
GORONTALO,BOALEMO,LELE,722.246,14444920000,0.005
GORONTALO,BOALEMO,MAS,129.426,4529910000,0.001
GORONTALO,BOALEMO,NILA,619.806,21693210000,0.011
GORONTALO,BOALEMO,SELAR,1970.089,28133383000,0.086
GORONTALO,BOALEMO,TENGGIRI,698.256,23239504000,0.002
GORONTALO,BOALEMO,TERI,818.181,10227262500,0.047
GORONTALO,BOALEMO,TONGKOL,492.036,28365074000,0.073
GORONTALO,BOALEMO,TUNA,537.416,76197210000,0.014
GORONTALO,BOALEMO,UDANG,231.032,12706760000,0.006
GORONTALO,BONE BOLANGO,BANDENG,4.3,86000000,0.002
GORONTALO,BONE BOLANGO,CAKALANG,2326.507,4798994000,0.072
GORONTALO,BONE BOLANGO,LELE,88.939,1600902000,0.002
GORONTALO,BONE BOLANGO,NILA,519.497,18182395000,0.016
GORONTALO,BONE BOLANGO,SELAR,2031.769,12901141000,0.145
GORONTALO,BONE BOLANGO,TENGGIRI,80.088,1201320000,0.001
GORONTALO,BONE BOLANGO,TONGKOL,1094.446,4951012000,0.038
GORONTALO,BONE BOLANGO,TUNA,306.635,12155525000,0.037
GORONTALO,BONE BOLANGO,UDANG,8.5,425000000,0.006
GORONTALO,GORONTALO,CAKALANG,172.76,3111030000,0.111
GORONTALO,GORONTALO,EKOR KUNING,132.61,37387815000,0.022
GORONTALO,GORONTALO,GABUS,127.953,3838590000,0.003
GORONTALO,GORONTALO,KAKAP,101.139,3539865000,0.001
GORONTALO,GORONTALO,LELE,1364.034,67115250000,0.001
GORONTALO,GORONTALO,MAS,284.661,8539830000,0.001
GORONTALO,GORONTALO,MUJAIR,356.375,7691425000,0.042
GORONTALO,GORONTALO,NILA,1584.713,106272190000,0.033
GORONTALO,GORONTALO,SELAR,424.64,8068160000,0.106
GORONTALO,GORONTALO,TENGGIRI,202.28,3034200000,0.001
GORONTALO,GORONTALO,TERI,203.515,3459755000,0.017
GORONTALO,GORONTALO,TONGKOL,455.937,21335595000,0.023
GORONTALO,GORONTALO,TUNA,524.279,100988925000,0.012
GORONTALO,GORONTALO UTARA,BANDENG,564.798,20756400000,0.003
GORONTALO,GORONTALO UTARA,BARONANG,2014.557,22513680000,0.013
GORONTALO,GORONTALO UTARA,CAKALANG,2117.505,92877835000,0.216
GORONTALO,GORONTALO UTARA,EKOR KUNING,960.485,38955751000,0.035
GORONTALO,GORONTALO UTARA,KAKAP,1749.914,11633785000,0.006
GORONTALO,GORONTALO UTARA,KEMBUNG,670.496,11507049500,0.034
GORONTALO,GORONTALO UTARA,LELE,10.175,203500000,0.001
GORONTALO,GORONTALO UTARA,MAS,138.325,4149750000,0.001
GORONTALO,GORONTALO UTARA,MUJAIR,102.524,2563100000,0.007
GORONTALO,GORONTALO UTARA,NILA,218.152,5453800000,0.002
GORONTALO,GORONTALO UTARA,SELAR,1644.206,20112357000,0.079
GORONTALO,GORONTALO UTARA,TENGGIRI,761.902,4834977000,0.002
GORONTALO,GORONTALO UTARA,TERI,197.182,18752371000,0.055
GORONTALO,GORONTALO UTARA,TONGKOL,2900.505,64186983000,0.028
GORONTALO,GORONTALO UTARA,TUNA,205.794,4332572848,0.008
GORONTALO,GORONTALO UTARA,UDANG,936.977,113333394000,0.013
GORONTALO,KOTA GORONTALO,CAKALANG,2453.174,21635564700,0.103
GORONTALO,KOTA GORONTALO,EKOR KUNING,1357.811,10265719000,0.055
GORONTALO,KOTA GORONTALO,GABUS,12.63,342538000,0.002
GORONTALO,KOTA GORONTALO,KAKAP,21.113,723355000,0.001
GORONTALO,KOTA GORONTALO,KEMBUNG,2499.089,33789627000,0.011
GORONTALO,KOTA GORONTALO,MUJAIR,92.013,1351003000,0.032
GORONTALO,KOTA GORONTALO,NILA,225.482,84219293000,0.014
GORONTALO,KOTA GORONTALO,SELAR,3221.865,79187535000,0.119
GORONTALO,KOTA GORONTALO,TONGKOL,1866.462,32683667000,0.019
GORONTALO,KOTA GORONTALO,TUNA,1524.577,408158562800,0.046
JAMBI,BUNGO,GABUS,18.76,670410000,0.01
JAMBI,BUNGO,LELE,892.197,4489444080,0.034
JAMBI,BUNGO,MAS,770.73,796388000,0.05
JAMBI,BUNGO,MUJAIR,1866,41052000,0.003
JAMBI,BUNGO,NILA,1283.329,9179485000,0.098
JAMBI,BUNGO,PATIN,248.943,4320154000,0.061
JAMBI,KERINCI,GABUS,115.733,2546126000,0.002
JAMBI,KERINCI,LELE,1187.753,1969042000,0.037
JAMBI,KERINCI,MAS,234.251,6559028000,0.041
JAMBI,KERINCI,MUJAIR,233.851,553403000,0.073
JAMBI,KERINCI,NILA,2055.387,128585026000,0.068
JAMBI,KOTA JAMBI,GABUS,613.85,300800000,0.019
JAMBI,KOTA JAMBI,LELE,0,33180160000,0.071
JAMBI,KOTA JAMBI,MAS,5.215,130375000,0.014
JAMBI,KOTA JAMBI,MUJAIR,3174.75,591600000,0.003
JAMBI,KOTA JAMBI,NILA,167.402,4183360000,0.145
JAMBI,KOTA JAMBI,PATIN,886.481,19579274000,0.087
JAMBI,KOTA JAMBI,UDANG,1502.43,171990000,0.034
JAMBI,KOTA SUNGAI PENUH,LELE,1438.057,4632250000,0.035
JAMBI,KOTA SUNGAI PENUH,MAS,1033.557,1352644000,0.01
JAMBI,KOTA SUNGAI PENUH,NILA,106.852,3205560000,0.103
JAMBI,MERANGIN,GABUS,3467.641,2704944000,0.007
JAMBI,MERANGIN,LELE,3571.614,8019189000,0.042
JAMBI,MERANGIN,MAS,1650.911,9545932000,0.069
JAMBI,MERANGIN,MUJAIR,3443.861,952371000,0.004
JAMBI,MERANGIN,NILA,5433.163,11144386000,0.065
JAMBI,MERANGIN,PATIN,3232.688,6451253015,0.02
JAMBI,MERANGIN,UDANG,1510.493,389760000,0.002
JAMBI,MUARO JAMBI,GABUS,803.976,4121711000,0.038
JAMBI,MUARO JAMBI,LELE,44.178,59287471000,0.062
JAMBI,MUARO JAMBI,MAS,522.75,16205250000,0.009
JAMBI,MUARO JAMBI,NILA,988.985,256886092000,0.148
JAMBI,MUARO JAMBI,PATIN,142.679,212960428000,0.091
JAMBI,MUARO JAMBI,UDANG,53.154,2391930000,0.011
JAMBI,SAROLANGUN,GABUS,2113.801,2379168000,0.017
JAMBI,SAROLANGUN,LELE,1602.845,5906178000,0.031
JAMBI,SAROLANGUN,MAS,247.448,7918336000,0.05
JAMBI,SAROLANGUN,NILA,1578.88,59936274352,0.113
JAMBI,SAROLANGUN,PATIN,1888.616,7149664000,0.078
JAMBI,TANJUNG JABUNG BARAT,BANDENG,35.987,647766000,0.006
JAMBI,TANJUNG JABUNG BARAT,BAWAL,31.045,856902000,0.015
JAMBI,TANJUNG JABUNG BARAT,GABUS,30.244,726608000,0.027
JAMBI,TANJUNG JABUNG BARAT,KAKAP,17.237,507605000,0.003
JAMBI,TANJUNG JABUNG BARAT,LELE,3141.388,7866016000,0.048
JAMBI,TANJUNG JABUNG BARAT,MAS,1.728,43200000,0.009
JAMBI,TANJUNG JABUNG BARAT,NILA,301.988,6018940000,0.07
JAMBI,TANJUNG JABUNG BARAT,PATIN,2076.936,8304068000,0.064
JAMBI,TANJUNG JABUNG BARAT,SELAR,20.538,328608000,0.003
JAMBI,TANJUNG JABUNG BARAT,UDANG,2737.374,109120539000,0.033
JAMBI,TANJUNG JABUNG TIMUR,BANDENG,30.93,618600000,0.002
JAMBI,TANJUNG JABUNG TIMUR,GABUS,23.574,645374000,0.046
JAMBI,TANJUNG JABUNG TIMUR,KAKAP,15.752,505080000,0.002
JAMBI,TANJUNG JABUNG TIMUR,KEMBUNG,162.152,2918736000,0.037
JAMBI,TANJUNG JABUNG TIMUR,LELE,996.866,3740548000,0.045
JAMBI,TANJUNG JABUNG TIMUR,NILA,244.799,5140779000,0.098
JAMBI,TANJUNG JABUNG TIMUR,PATIN,1794.827,379514000,0.053
JAMBI,TANJUNG JABUNG TIMUR,TENGGIRI,50.361,1007220000,0.004
JAMBI,TANJUNG JABUNG TIMUR,UDANG,767.363,42959158000,0.05
JAMBI,TEBO,GABUS,3146.639,1461430000,0.028
JAMBI,TEBO,KAKAP,5936.213,187930000,0.001
JAMBI,TEBO,LELE,4095.081,9731554000,0.054
JAMBI,TEBO,MAS,1.17,31590000,0.015
JAMBI,TEBO,NILA,1115.062,5201299950,0.091
JAMBI,TEBO,PATIN,3836.213,3908690000,0.084
JAWA BARAT,BANDUNG,GABUS,980.835,348660000,0.001
JAWA BARAT,BANDUNG,LELE,523.493,101158818000,0.007
JAWA BARAT,BANDUNG,MAS,449.474,95318144000,0.085
JAWA BARAT,BANDUNG,MUJAIR,1197.657,109584000,0.017
JAWA BARAT,BANDUNG,NILA,651.537,96156314000,0.016
JAWA BARAT,BANDUNG BARAT,GABUS,2581,103240000,0.001
JAWA BARAT,BANDUNG BARAT,LELE,0,28391025000,0.006
JAWA BARAT,BANDUNG BARAT,MAS,475.253,346326112000,0.063
JAWA BARAT,BANDUNG BARAT,NILA,56.926,333127098000,0.073
JAWA BARAT,BANDUNG BARAT,PATIN,131.501,70434504000,0.004
JAWA BARAT,BANDUNG BARAT,UDANG,5.327,213080000,0.003
JAWA BARAT,BEKASI,BANDENG,3185.838,193297114864,0.035
JAWA BARAT,BEKASI,BAWAL,570.422,1291830000,0.011
JAWA BARAT,BEKASI,GABUS,1465.833,331680000,0.005
JAWA BARAT,BEKASI,KAKAP,4965.358,7838586580,0.002
JAWA BARAT,BEKASI,KEMBUNG,3786.13,3840723000,0.044
JAWA BARAT,BEKASI,LELE,1401.725,36119006000,0.063
JAWA BARAT,BEKASI,MAS,176.607,5131394000,0.039
JAWA BARAT,BEKASI,MUJAIR,3844.147,2378121000,0.039
JAWA BARAT,BEKASI,NILA,2714.645,37659915000,0.016
JAWA BARAT,BEKASI,PATIN,911.496,11179708000,0.004
JAWA BARAT,BEKASI,SELAR,2216.097,197281440,0.003
JAWA BARAT,BEKASI,TONGKOL,3200.742,433245510,0.023
JAWA BARAT,BEKASI,UDANG,1534.569,131742811320,0.01
JAWA BARAT,BOGOR,GABUS,6.09,256750000,0.001
JAWA BARAT,BOGOR,LELE,85.886,1623028873000,0.028
JAWA BARAT,BOGOR,MAS,1185.732,279337252000,0.071
JAWA BARAT,BOGOR,MUJAIR,511.933,1995315000,0.017
JAWA BARAT,BOGOR,NILA,2278.364,286119464000,0.014
JAWA BARAT,BOGOR,PATIN,0,71655785000,0.004
JAWA BARAT,BOGOR,UDANG,2.417,52980000,0.007
JAWA BARAT,CIAMIS,GABUS,48.65,973000000,0.002
JAWA BARAT,CIAMIS,LELE,52.37,57376960000,0.015
JAWA BARAT,CIAMIS,MAS,453.224,36472130000,0.037
JAWA BARAT,CIAMIS,MUJAIR,164.75,2141750000,0.14
JAWA BARAT,CIAMIS,NILA,937.34,170514785000,0.03
JAWA BARAT,CIAMIS,UDANG,98.748,5924880000,0.001
JAWA BARAT,CIANJUR,BANDENG,33,363000000,0.002
JAWA BARAT,CIANJUR,BAWAL,101.837,2022547000,0.014
JAWA BARAT,CIANJUR,LELE,0,197440000000,0.006
JAWA BARAT,CIANJUR,MAS,630.264,1308632440000,0.042
JAWA BARAT,CIANJUR,NILA,264.628,845557464000,0.051
JAWA BARAT,CIANJUR,PATIN,583.299,21137988000,0.003
JAWA BARAT,CIANJUR,TONGKOL,121.3,3396400000,0.004
JAWA BARAT,CIANJUR,UDANG,1692.632,86655280000,0.001
JAWA BARAT,CIREBON,BANDENG,0,239739150000,0.033
JAWA BARAT,CIREBON,BAWAL,182.205,7169820000,0.002
JAWA BARAT,CIREBON,GABUS,545,27250000,0.002
JAWA BARAT,CIREBON,KAKAP,436.053,7276440000,0.002
JAWA BARAT,CIREBON,KEMBUNG,1630.377,12873936000,0.011
JAWA BARAT,CIREBON,LELE,0,180798600000,0.028
JAWA BARAT,CIREBON,MAS,174.4,3575200000,0.006
JAWA BARAT,CIREBON,MUJAIR,1967.99,6695515000,0.03
JAWA BARAT,CIREBON,NILA,2325.08,34609125000,0.004
JAWA BARAT,CIREBON,PATIN,1637.489,753020000,0.001
JAWA BARAT,CIREBON,TERI,301.321,3468067000,0.002
JAWA BARAT,CIREBON,TONGKOL,99.976,2170490000,0.015
JAWA BARAT,CIREBON,UDANG,1765.979,776864800000,0.011
JAWA BARAT,GARUT,BAWAL,631.25,271700000,0.011
JAWA BARAT,GARUT,KAKAP,1181.705,2177280000,0.001
JAWA BARAT,GARUT,KEMBUNG,30.971,403368000,0.001
JAWA BARAT,GARUT,LELE,0,49625550000,0.004
JAWA BARAT,GARUT,MAS,0,1052858410000,0.068
JAWA BARAT,GARUT,NILA,70.382,242315470000,0.037
JAWA BARAT,GARUT,TONGKOL,452.272,6396471000,0.013
JAWA BARAT,GARUT,UDANG,16.304,417673915000,0.002
JAWA BARAT,INDRAMAYU,BANDENG,0,820416032000,0.056
JAWA BARAT,INDRAMAYU,BAWAL,714.656,13851102000,0.009
JAWA BARAT,INDRAMAYU,GABUS,1668.604,32953343500,0.014
JAWA BARAT,INDRAMAYU,KAKAP,1051.853,67797065000,0.003
JAWA BARAT,INDRAMAYU,KEMBUNG,580.697,6061777900,0.015
JAWA BARAT,INDRAMAYU,LELE,0,1435098000000,0.043
JAWA BARAT,INDRAMAYU,NILA,2379.463,780558348000,0.018
JAWA BARAT,INDRAMAYU,SELAR,379.128,3791280000,0.002
JAWA BARAT,INDRAMAYU,TENGGIRI,0,230156963500,0.002
JAWA BARAT,INDRAMAYU,TERI,0,134753169000,0.009
JAWA BARAT,INDRAMAYU,TONGKOL,63.737,85832650700,0.013
JAWA BARAT,INDRAMAYU,UDANG,4438.336,3971577904000,0.01
JAWA BARAT,KARAWANG,BANDENG,0,309922230000,0.052
JAWA BARAT,KARAWANG,GABUS,2662,68303600150,0.004
JAWA BARAT,KARAWANG,KAKAP,12.44,373200000,0.002
JAWA BARAT,KARAWANG,KEMBUNG,33.34,862172400,0.008
JAWA BARAT,KARAWANG,LELE,2016.39,9215430000,0.026
JAWA BARAT,KARAWANG,MAS,2150.43,32266009000,0.05
JAWA BARAT,KARAWANG,MUJAIR,1702.874,17224825000,0.057
JAWA BARAT,KARAWANG,NILA,1470.729,70415148000,0.016
JAWA BARAT,KARAWANG,PATIN,413.57,4549270000,0.007
JAWA BARAT,KARAWANG,SELAR,1.33,13300000,0.001
JAWA BARAT,KARAWANG,TERI,780.33,7978093920,0.007
JAWA BARAT,KARAWANG,TONGKOL,317.222,7296106000,0.012
JAWA BARAT,KARAWANG,UDANG,720.768,650143769400,0.008
JAWA BARAT,KOTA BANDUNG,LELE,74.448,1303626222,0.017
JAWA BARAT,KOTA BANDUNG,MAS,329.752,8122545674,0.073
JAWA BARAT,KOTA BANDUNG,NILA,358.488,7516821588,0.025
JAWA BARAT,KOTA BANJAR,GABUS,400,12000000,0.008
JAWA BARAT,KOTA BANJAR,LELE,1723.47,4528395000,0.035
JAWA BARAT,KOTA BANJAR,MAS,1741.618,3902746000,0.028
JAWA BARAT,KOTA BANJAR,MUJAIR,2204,33060000,0.137
JAWA BARAT,KOTA BANJAR,NILA,2139,23378365000,0.006
JAWA BARAT,KOTA BANJAR,UDANG,322.165,2258800000,0.001
JAWA BARAT,KOTA BEKASI,GABUS,1734.863,382760000,0.003
JAWA BARAT,KOTA BEKASI,LELE,2252.423,24006996000,0.091
JAWA BARAT,KOTA BEKASI,MAS,1594.257,125550000,0.037
JAWA BARAT,KOTA BEKASI,NILA,1567.978,3191870000,0.026
JAWA BARAT,KOTA BEKASI,PATIN,2056.089,1994340000,0.012
JAWA BARAT,KOTA BOGOR,GABUS,559,22360000,0.002
JAWA BARAT,KOTA BOGOR,LELE,727,41354392000,0.036
JAWA BARAT,KOTA BOGOR,MAS,1208.86,23659196000,0.044
JAWA BARAT,KOTA BOGOR,NILA,1188,25733880000,0.02
JAWA BARAT,KOTA BOGOR,PATIN,277.17,690645000,0.003
JAWA BARAT,KOTA CIMAHI,LELE,190.774,3433932000,0.016
JAWA BARAT,KOTA CIMAHI,MAS,20.96,524000000,0.055
JAWA BARAT,KOTA CIMAHI,NILA,65.576,1442672000,0.053
JAWA BARAT,KOTA CIREBON,BANDENG,30.352,523476056,0.018
JAWA BARAT,KOTA CIREBON,BAWAL,1722.789,1731015495,0.005
JAWA BARAT,KOTA CIREBON,CAKALANG,57.17,1600760000,0.001
JAWA BARAT,KOTA CIREBON,KAKAP,1813.864,9560965400,0.005
JAWA BARAT,KOTA CIREBON,KEMBUNG,2692.678,1157450725,0.016
JAWA BARAT,KOTA CIREBON,LELE,83.928,1302091860,0.038
JAWA BARAT,KOTA CIREBON,NILA,21.833,513886760,0.007
JAWA BARAT,KOTA CIREBON,TENGGIRI,2017.048,8295124450,0.002
JAWA BARAT,KOTA CIREBON,TERI,1642.804,134130220,0.003
JAWA BARAT,KOTA CIREBON,TONGKOL,1142.855,403030056,0.006
JAWA BARAT,KOTA CIREBON,UDANG,384.422,20085682202,0.016
JAWA BARAT,KOTA DEPOK,BAWAL,11.634,290850000,0.006
JAWA BARAT,KOTA DEPOK,LELE,94.18,2391380000,0.068
JAWA BARAT,KOTA DEPOK,MAS,8.51,281200000,0.051
JAWA BARAT,KOTA DEPOK,MUJAIR,48.598,1342710150,0.032
JAWA BARAT,KOTA DEPOK,NILA,51.15,1504850000,0.015
JAWA BARAT,KOTA DEPOK,PATIN,20.049,795553000,0.006
JAWA BARAT,KOTA SUKABUMI,LELE,1268.683,13139780000,0.007
JAWA BARAT,KOTA SUKABUMI,MAS,403.495,2510570000,0.032
JAWA BARAT,KOTA SUKABUMI,NILA,1328.029,10375493000,0.056
JAWA BARAT,KOTA SUKABUMI,PATIN,5.424,109968000,0.004
JAWA BARAT,KOTA TASIKMALAYA,GABUS,597.435,84312000,0.003
JAWA BARAT,KOTA TASIKMALAYA,LELE,0,17753832000,0.014
JAWA BARAT,KOTA TASIKMALAYA,MAS,321.927,35331504000,0.04
JAWA BARAT,KOTA TASIKMALAYA,MUJAIR,1483.416,4449951000,0.108
JAWA BARAT,KOTA TASIKMALAYA,NILA,301.315,32222820000,0.015
JAWA BARAT,KOTA TASIKMALAYA,PATIN,277.405,4715885000,0.001
JAWA BARAT,KOTA TASIKMALAYA,UDANG,7.184,143680000,0.005
JAWA BARAT,KUNINGAN,LELE,0,73118292000,0.023
JAWA BARAT,KUNINGAN,MAS,871.369,141807962000,0.012
JAWA BARAT,KUNINGAN,NILA,560.244,115102989000,0.013
JAWA BARAT,KUNINGAN,PATIN,165.426,3308520000,0.001
JAWA BARAT,KUNINGAN,UDANG,6.048,324720000,0.001
JAWA BARAT,MAJALENGKA,GABUS,23.92,956800000,0.002
JAWA BARAT,MAJALENGKA,LELE,86.389,39984323000,0.016
JAWA BARAT,MAJALENGKA,MAS,645.63,16140750000,0.034
JAWA BARAT,MAJALENGKA,MUJAIR,52.988,827592000,0.023
JAWA BARAT,MAJALENGKA,NILA,234.995,59392588000,0.023
JAWA BARAT,MAJALENGKA,PATIN,52.75,896750000,0.001
JAWA BARAT,MAJALENGKA,UDANG,29.003,1450150000,0.002
JAWA BARAT,PANGANDARAN,BANDENG,100,2500000,0.02
JAWA BARAT,PANGANDARAN,BAWAL,1773.567,460351751,0.006
JAWA BARAT,PANGANDARAN,CAKALANG,1323.682,1148146957,0.002
JAWA BARAT,PANGANDARAN,EKOR KUNING,14,1881,0.003
JAWA BARAT,PANGANDARAN,GABUS,713.443,76090672,0.007
JAWA BARAT,PANGANDARAN,KAKAP,1843.232,357639762,0.002
JAWA BARAT,PANGANDARAN,KEMBUNG,117.233,338538090,0.034
JAWA BARAT,PANGANDARAN,LELE,28.459,421757800,0.012
JAWA BARAT,PANGANDARAN,MAS,2.107,60061785,0.057
JAWA BARAT,PANGANDARAN,NILA,105.66,2687352720,0.021
JAWA BARAT,PANGANDARAN,PATIN,1069,14925740,0.002
JAWA BARAT,PANGANDARAN,SELAR,939,13016214,0.003
JAWA BARAT,PANGANDARAN,TENGGIRI,2086,115872394,0.001
JAWA BARAT,PANGANDARAN,TONGKOL,1549.768,273602240,0.021
JAWA BARAT,PANGANDARAN,UDANG,1214.683,30780996299,0.006
JAWA BARAT,PURWAKARTA,BAWAL,6.06,72720000,0.004
JAWA BARAT,PURWAKARTA,GABUS,4223.645,799750000,0.001
JAWA BARAT,PURWAKARTA,LELE,2653.229,9351940630,0.006
JAWA BARAT,PURWAKARTA,MAS,2324.18,926959372000,0.061
JAWA BARAT,PURWAKARTA,NILA,1348.704,753853758000,0.084
JAWA BARAT,PURWAKARTA,PATIN,784.932,205325694000,0.005
JAWA BARAT,PURWAKARTA,UDANG,1479.27,412620000,0.004
JAWA BARAT,SUBANG,BANDENG,350.435,160758150000,0.017
JAWA BARAT,SUBANG,BAWAL,952.869,37104518000,0.005
JAWA BARAT,SUBANG,EKOR KUNING,1202.886,11293159000,0.002
JAWA BARAT,SUBANG,GABUS,457.485,58800000,0.005
JAWA BARAT,SUBANG,KAKAP,1836.747,135871605000,0.001
JAWA BARAT,SUBANG,KEMBUNG,858.962,29474655000,0.008
JAWA BARAT,SUBANG,LELE,478.08,40046130000,0.016
JAWA BARAT,SUBANG,MAS,2.25,176850320000,0.075
JAWA BARAT,SUBANG,MUJAIR,506.495,145928329000,0.033
JAWA BARAT,SUBANG,NILA,547.869,226813265000,0.039
JAWA BARAT,SUBANG,PATIN,1.265,25300000,0.005
JAWA BARAT,SUBANG,SELAR,2208.061,15572734000,0.003
JAWA BARAT,SUBANG,TONGKOL,1207.227,43978840000,0.01
JAWA BARAT,SUBANG,UDANG,2426.286,1570908555000,0.006
JAWA BARAT,SUKABUMI,BAWAL,350.944,513180000,0.008
JAWA BARAT,SUKABUMI,CAKALANG,1688.009,24612410000,0.002
JAWA BARAT,SUKABUMI,KAKAP,189.707,1434579840,0.001
JAWA BARAT,SUKABUMI,KEMBUNG,7,245,0.011
JAWA BARAT,SUKABUMI,LELE,5.383,212557877000,0.008
JAWA BARAT,SUKABUMI,MAS,30.63,124231707000,0.099
JAWA BARAT,SUKABUMI,NILA,603.896,186986136500,0.038
JAWA BARAT,SUKABUMI,TERI,180.417,2335452110,0.004
JAWA BARAT,SUKABUMI,TONGKOL,2273.556,19215272604,0.019
JAWA BARAT,SUKABUMI,TUNA,2324.408,42950170000,0.006
JAWA BARAT,SUKABUMI,UDANG,1411.249,106117758920,0.002
JAWA BARAT,SUMEDANG,BANDENG,3221,56232392,0.003
JAWA BARAT,SUMEDANG,LELE,6355.647,12758605793,0.009
JAWA BARAT,SUMEDANG,MAS,4533.043,68620378813,0.07
JAWA BARAT,SUMEDANG,MUJAIR,6136.708,2815434633,0.045
JAWA BARAT,SUMEDANG,NILA,1925.475,77098450037,0.016
JAWA BARAT,SUMEDANG,UDANG,1187,19369766.94,0.002
JAWA BARAT,TASIKMALAYA,BAWAL,903.89,729033874,0.004
JAWA BARAT,TASIKMALAYA,GABUS,4916.177,289434040,0.002
JAWA BARAT,TASIKMALAYA,KEMBUNG,14.646,204714000,0.002
JAWA BARAT,TASIKMALAYA,LELE,3586.78,57679244392,0.017
JAWA BARAT,TASIKMALAYA,MAS,3489.469,385954182000,0.072
JAWA BARAT,TASIKMALAYA,MUJAIR,3517.29,117219054610,0.069
JAWA BARAT,TASIKMALAYA,NILA,1311.468,560134269768,0.05
JAWA BARAT,TASIKMALAYA,TONGKOL,12.195,473580000,0.008
JAWA BARAT,TASIKMALAYA,UDANG,731.235,147676495000,0.005
JAWA TENGAH,BANJARNEGARA,BAWAL,110,1650,0.01
JAWA TENGAH,BANJARNEGARA,LELE,720.258,194490159000,0.043
JAWA TENGAH,BANJARNEGARA,MAS,921.097,21986020000,0.003
JAWA TENGAH,BANJARNEGARA,MUJAIR,432.136,2625316000,0.057
JAWA TENGAH,BANJARNEGARA,NILA,900.479,189973726000,0.003
JAWA TENGAH,BANYUMAS,GABUS,1.3,84500000,0.001
JAWA TENGAH,BANYUMAS,LELE,835.88,67506275000,0.056
JAWA TENGAH,BANYUMAS,MAS,1530.387,4595814000,0.001
JAWA TENGAH,BANYUMAS,MUJAIR,479.8,12977585000,0.028
JAWA TENGAH,BANYUMAS,NILA,2569.232,31515296000,0.002
JAWA TENGAH,BANYUMAS,PATIN,84.384,2109600000,0.006
